step,train/loss,train/grad_norm,train/lr,train/now_ce,train/real_ce,train/world_ce,train/consistency,train/delta,train/now_value,train/world_value
707,6.617517471313477,9.810107231140137,5.6772021735685644e-05,3.272413492202759,3.3233389854431152,3.340588331222534,0.0033271985594183207,0.003243009326979518,0.4900985658168793,0.49922436475753784
708,6.712475299835205,9.47086238861084,5.6672931836160347e-05,3.3367156982421875,3.3768715858459473,3.3468129634857178,0.0030343930702656507,0.003924456425011158,0.4888137876987457,0.4905993342399597
709,6.820182800292969,11.963203430175781,5.657382363211446e-05,3.380131721496582,3.403379201889038,3.4475040435791016,0.0037453174591064453,0.0035593188367784023,0.5149151086807251,0.5176122188568115
710,6.793649196624756,17.698314666748047,5.647469755828505e-05,3.3911702632904053,3.340529680252075,3.431720495223999,0.00360296037979424,0.004573901649564505,0.5191237330436707,0.5178450345993042
711,6.68267822265625,11.766788482666016,5.637555404948754e-05,3.327664852142334,3.33817458152771,3.34785532951355,0.0020527136512100697,0.0039462377317249775,0.500492513179779,0.49987298250198364
712,6.624104022979736,16.523117065429688,5.627639354061389e-05,3.2747459411621094,3.3186147212982178,3.3544535636901855,0.003112535923719406,0.0032992814667522907,0.5036252737045288,0.5055161714553833
713,6.803308010101318,9.157316207885742,5.617721646663061e-05,3.3708431720733643,3.397899627685547,3.4412667751312256,0.002437348710373044,0.004003472626209259,0.4949153959751129,0.500435471534729
714,6.834808349609375,10.20216178894043,5.6078023262576856e-05,3.399113655090332,3.410919427871704,3.4325850009918213,0.002810522448271513,0.0041609094478189945,0.48639678955078125,0.4890075922012329
715,6.89623498916626,12.163763046264648,5.597881436356255e-05,3.430337905883789,3.4298195838928223,3.4671170711517334,0.004070824943482876,0.004643707070499659,0.48470744490623474,0.4836777150630951
716,6.897456645965576,10.826983451843262,5.587959020476648e-05,3.4201226234436035,3.439540147781372,3.4904093742370605,0.0023218339774757624,0.003857953241094947,0.49879008531570435,0.4908648133277893
717,6.610228538513184,15.731786727905273,5.578035122143432e-05,3.2824854850769043,3.317502498626709,3.3075382709503174,0.003087632590904832,0.004524012561887503,0.5019089579582214,0.496385395526886
718,6.7181010246276855,11.218772888183594,5.568109784887683e-05,3.3275351524353027,3.3786144256591797,3.3684725761413574,0.003156794235110283,0.0053544677793979645,0.5107355117797852,0.5101802349090576
719,6.970234394073486,11.553913116455078,5.5581830522467844e-05,3.4830164909362793,3.450777053833008,3.490760326385498,0.003374384017661214,0.0048503573052585125,0.496665894985199,0.4964633584022522
720,6.690715789794922,12.329263687133789,5.548254967764242e-05,3.33488392829895,3.3351690769195557,3.352224826812744,0.0025557682383805513,0.003511423245072365,0.512973427772522,0.5180719494819641
721,6.892080783843994,14.202681541442871,5.5383255749894944e-05,3.422924041748047,3.396756410598755,3.498854398727417,0.004354601260274649,0.006320994347333908,0.513153612613678,0.5117596387863159
722,6.696204662322998,13.794452667236328,5.528394917477713e-05,3.3436994552612305,3.336676836013794,3.343691349029541,0.0026799619663506746,0.0034803696908056736,0.507040798664093,0.518983006477356
723,6.503233909606934,14.709928512573242,5.5184630387896206e-05,3.2184245586395264,3.2378344535827637,3.3010873794555664,0.0039020937401801348,0.0037720566615462303,0.4892093241214752,0.4965239465236664
724,6.812079906463623,14.814507484436035,5.508529982491297e-05,3.3866286277770996,3.3667008876800537,3.4458162784576416,0.0042928121984004974,0.005303519312292337,0.5065957903862,0.5098546147346497
725,6.698679447174072,18.588788986206055,5.498595792153988e-05,3.3516695499420166,3.312380790710449,3.3478050231933594,0.0039180004969239235,0.0045403968542814255,0.4966309666633606,0.5032721757888794
726,6.762530326843262,19.678730010986328,5.4886605113539086e-05,3.33461332321167,3.4026846885681152,3.423663854598999,0.003572206711396575,0.003799270372837782,0.5284581780433655,0.536477267742157
727,6.865560054779053,17.442914962768555,5.478724183672066e-05,3.4240384101867676,3.401880979537964,3.447719097137451,0.003855785122141242,0.004504822194576263,0.49648749828338623,0.4909301698207855
728,6.677440643310547,13.697381019592285,5.468786852694052e-05,3.310704231262207,3.328803777694702,3.3798000812530518,0.0021279396023601294,0.0040893894620239735,0.49986809492111206,0.5021173357963562
729,7.006535530090332,28.887231826782227,5.4588485620098624e-05,3.4868006706237793,3.4939401149749756,3.508993148803711,0.003352262545377016,0.005781854968518019,0.4695105254650116,0.47362375259399414
730,6.920879364013672,46.81715393066406,5.448909355213701e-05,3.439974308013916,3.443629741668701,3.4852023124694824,0.0034096771851181984,0.004834778606891632,0.45812898874282837,0.4570809304714203
731,6.804740905761719,20.268962860107422,5.438969275903795e-05,3.412285327911377,3.340285539627075,3.4112088680267334,0.003193076467141509,0.00516116339713335,0.45974987745285034,0.46009907126426697
732,6.648745536804199,11.76826286315918,5.429028367682193e-05,3.297699451446533,3.3164844512939453,3.358018398284912,0.0031302645802497864,0.00376720679923892,0.4903547465801239,0.4939228296279907
733,6.942274570465088,24.565462112426758,5.419086674154582e-05,3.450474262237549,3.4809048175811768,3.4669601917266846,0.003924856428056955,0.005009183660149574,0.5208628177642822,0.5160964727401733
734,6.660946369171143,27.176612854003906,5.409144238930093e-05,3.289400577545166,3.331594705581665,3.3859400749206543,0.0030035413801670074,0.0033858397509902716,0.5039581060409546,0.505353569984436
735,6.664795875549316,18.334924697875977,5.399201105621112e-05,3.306565046310425,3.357029438018799,3.3316233158111572,0.002770822262391448,0.004181446973234415,0.5227683782577515,0.5246720314025879
736,6.7818379402160645,13.301529884338379,5.389257317843088e-05,3.3730409145355225,3.3849878311157227,3.4093008041381836,0.002540234010666609,0.0032861449290066957,0.5083778500556946,0.5232147574424744
737,6.697061538696289,18.25824546813965,5.379312919214335e-05,3.3298747539520264,3.3391637802124023,3.3688583374023438,0.0023529729805886745,0.004234981723129749,0.5069063901901245,0.509913444519043
738,6.745656490325928,23.253461837768555,5.3693679533558555e-05,3.3741021156311035,3.313784122467041,3.4048333168029785,0.002589564537629485,0.003533475799486041,0.4740826487541199,0.46750062704086304
739,6.626214981079102,12.944588661193848,5.359422463891132e-05,3.2986550331115723,3.274705648422241,3.3485376834869385,0.003487699432298541,0.004481612704694271,0.5015909671783447,0.5053119659423828
740,6.716489791870117,9.142130851745605,5.349476494445948e-05,3.3478333950042725,3.3354814052581787,3.3725616931915283,0.0030793508049100637,0.004238059278577566,0.4996798634529114,0.5106670260429382
741,6.904311656951904,19.417760848999023,5.3395300886481915e-05,3.411518096923828,3.456289529800415,3.4835824966430664,0.004422680474817753,0.007006250787526369,0.49999144673347473,0.5102847218513489
742,6.804224967956543,31.39723777770996,5.329583290127664e-05,3.3941307067871094,3.358315944671631,3.4261908531188965,0.003580861957743764,0.005339406430721283,0.51432204246521,0.5146669745445251
743,6.805323600769043,26.138469696044922,5.31963614251589e-05,3.4132556915283203,3.352708578109741,3.397216558456421,0.003942869603633881,0.004609647672623396,0.5217722654342651,0.5247905254364014
744,6.559562683105469,12.893733978271484,5.309688689445927e-05,3.2377192974090576,3.291607618331909,3.320384979248047,0.0034001010935753584,0.004523623269051313,0.5006126165390015,0.515714168548584
745,6.744238376617432,25.480222702026367,5.299740974552169e-05,3.366917610168457,3.3455169200897217,3.3752031326293945,0.003243535989895463,0.005236887373030186,0.47909337282180786,0.4849834442138672
746,6.961411476135254,29.899261474609375,5.289793041470162e-05,3.4252753257751465,3.4579110145568848,3.5855727195739746,0.003330063074827194,0.003866806859150529,0.4678942561149597,0.47315219044685364
747,6.63376522064209,28.565996170043945,5.2798449338364075e-05,3.294705629348755,3.291574001312256,3.351219654083252,0.004321319051086903,0.004510099068284035,0.48754239082336426,0.4953102469444275
748,6.894239902496338,14.589645385742188,5.2698966952881706e-05,3.4326131343841553,3.440810203552246,3.452239990234375,0.0029723113402724266,0.004578682594001293,0.5105667114257812,0.5139652490615845
749,6.9227423667907715,14.350844383239746,5.2599483694632926e-05,3.4317808151245117,3.4620089530944824,3.494495153427124,0.002509365789592266,0.0038452467415481806,0.5114099383354187,0.5263252854347229
750,6.656652927398682,23.61617088317871,5.2500000000000016e-05,3.3086681365966797,3.326650857925415,3.3371620178222656,0.00332799949683249,0.004711172543466091,0.4979540705680847,0.5019969940185547
751,6.936623573303223,20.14498519897461,5.2400516305367105e-05,3.411202907562256,3.5023365020751953,3.525212287902832,0.0026311713736504316,0.003191898809745908,0.49689605832099915,0.4988306760787964
752,6.572212219238281,9.55982780456543,5.230103304711833e-05,3.2876689434051514,3.2416887283325195,3.3047995567321777,0.002491758903488517,0.0031579264905303717,0.5008944272994995,0.5112044811248779
753,6.641003608703613,14.337939262390137,5.220155066163597e-05,3.3055782318115234,3.3052616119384766,3.3334436416625977,0.0034447158686816692,0.004591654520481825,0.5000141263008118,0.49933716654777527
754,6.670401573181152,16.341001510620117,5.2102069585298424e-05,3.3313186168670654,3.2920305728912354,3.3589766025543213,0.0040341829881072044,0.0027553699910640717,0.5011250972747803,0.5097900629043579
755,6.989247798919678,16.603559494018555,5.200259025447836e-05,3.475180149078369,3.465820074081421,3.5197739601135254,0.003994191065430641,0.006640841253101826,0.48303601145744324,0.4917072355747223
756,6.7404022216796875,13.93708324432373,5.190311310554077e-05,3.337891101837158,3.3595058917999268,3.4120171070098877,0.003785217646509409,0.004589745309203863,0.4845985174179077,0.4823329746723175
757,6.669416427612305,15.164999961853027,5.180363857484115e-05,3.338651657104492,3.309760093688965,3.314805507659912,0.004435588605701923,0.0048055462539196014,0.4890125095844269,0.4981926381587982
758,6.866161823272705,13.810652732849121,5.170416709872342e-05,3.41542387008667,3.421203374862671,3.445303201675415,0.0040088980458676815,0.0047332835383713245,0.46760112047195435,0.4726468026638031
759,6.556208610534668,13.196407318115234,5.160469911351813e-05,3.2664990425109863,3.247161388397217,3.304203987121582,0.0037853745743632317,0.0032280958257615566,0.4993993639945984,0.5044455528259277
760,6.845066547393799,12.42879581451416,5.150523505554057e-05,3.3971805572509766,3.4239113330841064,3.4385249614715576,0.002975791459903121,0.0053583355620503426,0.488191694021225,0.4936571717262268
761,6.637143611907959,9.459193229675293,5.1405775361088736e-05,3.31868052482605,3.256457567214966,3.342071056365967,0.003757796250283718,0.005841755773872137,0.48936885595321655,0.49021512269973755
762,6.724801063537598,8.725726127624512,5.1306320466441496e-05,3.3673906326293945,3.351071834564209,3.3370604515075684,0.0029220636934041977,0.003749813186004758,0.4838876724243164,0.4948040246963501
763,6.860968589782715,12.281732559204102,5.120687080785669e-05,3.4079344272613525,3.4114835262298584,3.46651291847229,0.002914170501753688,0.0041039008647203445,0.5154256820678711,0.519611120223999
764,6.857936382293701,13.882428169250488,5.110742682156918e-05,3.419675827026367,3.426254987716675,3.4256386756896973,0.0026955152861773968,0.003461030777543783,0.5302098393440247,0.5334500074386597
765,6.6170549392700195,13.11174488067627,5.100798894378893e-05,3.273609161376953,3.304440498352051,3.3477840423583984,0.0043266210705041885,0.004340086132287979,0.5072548389434814,0.5076581835746765
766,6.622213840484619,17.678373336791992,5.090855761069914e-05,3.3066864013671875,3.268672466278076,3.3232648372650146,0.004055285360664129,0.005724026821553707,0.5090968012809753,0.5003830194473267
767,6.524913311004639,10.780868530273438,5.0809133258454246e-05,3.2352871894836426,3.2435030937194824,3.3041913509368896,0.003897813381627202,0.003991617821156979,0.5038373470306396,0.5125675201416016
768,6.688660144805908,11.4513521194458,5.0709716323178134e-05,3.317016363143921,3.3479487895965576,3.3641421794891357,0.0035472975578159094,0.004251997917890549,0.5190779566764832,0.5235702395439148
769,6.439958572387695,10.317691802978516,5.0610307240962115e-05,3.1873228549957275,3.2274839878082275,3.2471537590026855,0.0034493403509259224,0.004209160339087248,0.48348861932754517,0.49198660254478455
770,6.662553787231445,16.694007873535156,5.051090644786304e-05,3.251755952835083,3.341747760772705,3.445160388946533,0.003685262519866228,0.004986462648957968,0.5001751780509949,0.5078961253166199
771,6.645503044128418,11.449620246887207,5.0411514379901434e-05,3.275439739227295,3.3237876892089844,3.3835177421569824,0.0038023388478904963,0.004403096158057451,0.5036613941192627,0.5028896331787109
772,6.91195821762085,16.030935287475586,5.031213147305954e-05,3.4406442642211914,3.431910753250122,3.4742045402526855,0.003627041121944785,0.00550129683688283,0.4785148799419403,0.5020507574081421
773,6.654990196228027,11.292961120605469,5.0212758163279404e-05,3.2844741344451904,3.3273282051086426,3.3783304691314697,0.0040310039184987545,0.004812595900148153,0.4846113324165344,0.49336206912994385
774,6.850866317749023,12.256234169006348,5.011339488646095e-05,3.4288551807403564,3.404350996017456,3.397718667984009,0.004354235250502825,0.006134140770882368,0.4854738414287567,0.4942457675933838
775,6.569899559020996,22.498598098754883,5.001404207846018e-05,3.2501442432403564,3.289604425430298,3.3179893493652344,0.003603453515097499,0.004375609569251537,0.4874294400215149,0.4848049283027649
776,6.699704647064209,14.458590507507324,4.991470017508709e-05,3.3280844688415527,3.339686870574951,3.374882698059082,0.0030568549409508705,0.004110975656658411,0.47828325629234314,0.48647141456604004
777,6.806507587432861,18.270002365112305,4.9815369612103866e-05,3.3876864910125732,3.350198268890381,3.449880599975586,0.004245305899530649,0.005145492032170296,0.48963043093681335,0.4909133315086365
778,6.759450435638428,12.189481735229492,4.971605082522293e-05,3.3656833171844482,3.364466667175293,3.3980138301849365,0.00266904360614717,0.0035942939575761557,0.498765766620636,0.5088484287261963
779,6.715226173400879,14.63029670715332,4.961674425010512e-05,3.2978503704071045,3.3808164596557617,3.4171643257141113,0.003950584679841995,0.00524245435371995,0.51744544506073,0.5145997405052185
780,6.825709819793701,18.870107650756836,4.9517450322357644e-05,3.4107160568237305,3.351747989654541,3.4548330307006836,0.002856324426829815,0.002995377406477928,0.52037513256073,0.5202268958091736
781,6.499444484710693,9.401640892028809,4.9418169477532214e-05,3.2154340744018555,3.2412099838256836,3.2915518283843994,0.0036922225262969732,0.0051226262003183365,0.5050360560417175,0.5022759437561035
782,6.634361267089844,12.844465255737305,4.931890215112324e-05,3.303341865539551,3.3042712211608887,3.3300845623016357,0.0033411048352718353,0.003579346928745508,0.4910736382007599,0.5022659301757812
783,6.589044570922852,12.021589279174805,4.921964877856575e-05,3.29752516746521,3.272753953933716,3.2768819332122803,0.0031971149146556854,0.005153405014425516,0.49229609966278076,0.5005559325218201
784,6.707036972045898,13.420541763305664,4.9120409795233606e-05,3.3289449214935303,3.339078664779663,3.3785769939422607,0.0034679605159908533,0.006163983605802059,0.49576911330223083,0.5020595192909241
785,6.518734455108643,23.50800323486328,4.9021185636437514e-05,3.2504422664642334,3.2327933311462402,3.279106855392456,0.0030479803681373596,0.003123108297586441,0.483656108379364,0.49530652165412903
786,6.8047051429748535,10.649773597717285,4.892197673742322e-05,3.3827409744262695,3.392218828201294,3.4214937686920166,0.004067954141646624,0.0034861289896070957,0.5027723908424377,0.5026963353157043
787,6.67751407623291,12.702369689941406,4.8822783533369474e-05,3.322697162628174,3.32535457611084,3.362145185470581,0.0022814355324953794,0.0032521153334528208,0.49997326731681824,0.5031052827835083
788,6.493750095367432,14.923644065856934,4.872360645938619e-05,3.2048535346984863,3.2492289543151855,3.299503803253174,0.003087426535785198,0.0041777896694839,0.5101046562194824,0.5074042677879333
789,6.839531898498535,13.950183868408203,4.862444595051255e-05,3.3886687755584717,3.4446306228637695,3.429884910583496,0.003198826452717185,0.003603833494707942,0.5091515779495239,0.5212565660476685
790,6.738877296447754,15.660360336303711,4.852530244171505e-05,3.31086802482605,3.3857150077819824,3.437889575958252,0.004151917528361082,0.003951556980609894,0.5104955434799194,0.5111234188079834
791,6.664656162261963,23.355566024780273,4.842617636788562e-05,3.3309316635131836,3.345141649246216,3.281097173690796,0.004227082710713148,0.0060753957368433475,0.5068714022636414,0.5123785734176636
792,6.979475975036621,25.303556442260742,4.832706816383973e-05,3.447709083557129,3.4926414489746094,3.5411126613616943,0.0035955843050032854,0.003849305212497711,0.5066889524459839,0.5104748010635376
793,6.7666730880737305,20.604877471923828,4.822797826431445e-05,3.3488786220550537,3.333224058151245,3.466920852661133,0.004487704951316118,0.004373400472104549,0.49126169085502625,0.49514544010162354
794,6.726216793060303,29.5245361328125,4.8128907103966544e-05,3.3204522132873535,3.374901533126831,3.4079854488372803,0.0032316024880856276,0.003928942605853081,0.4858977198600769,0.4918419122695923
795,6.961733341217041,25.775665283203125,4.8029855117370614e-05,3.459510087966919,3.44386625289917,3.5213253498077393,0.004421811085194349,0.005392099265009165,0.4872403144836426,0.48900872468948364
796,6.919185161590576,17.34091567993164,4.79308227390171e-05,3.4745354652404785,3.419595718383789,3.442472457885742,0.003199599217623472,0.003608261002227664,0.48105859756469727,0.48614874482154846
797,6.770824909210205,18.131214141845703,4.783181040331049e-05,3.3848791122436523,3.3366010189056396,3.4038751125335693,0.00294415932148695,0.004909556824713945,0.5014953017234802,0.5107870101928711
798,6.637272357940674,23.266868591308594,4.773281854456733e-05,3.2827463150024414,3.3052711486816406,3.3770220279693604,0.002698855474591255,0.003990872763097286,0.5072834491729736,0.5100665092468262
799,6.798131465911865,19.6806583404541,4.763384759701434e-05,3.383476972579956,3.346445322036743,3.447096347808838,0.004032304976135492,0.004909434821456671,0.5029417872428894,0.5025677680969238
800,6.744911193847656,16.158096313476562,4.753489799478649e-05,3.3523001670837402,3.3570735454559326,3.3959734439849854,0.0035682341549545527,0.00447569414973259,0.4973628520965576,0.5042747259140015
801,6.462974548339844,11.484638214111328,4.743597017192519e-05,3.2271053791046143,3.219423770904541,3.2261221408843994,0.0031893188133835793,0.003358776681125164,0.508581817150116,0.504959225654602
802,6.650883197784424,28.39598274230957,4.733706456237625e-05,3.284271717071533,3.3400514125823975,3.349273204803467,0.005356001202017069,0.00561857596039772,0.4842069149017334,0.4906761646270752
803,6.594694137573242,19.427093505859375,4.723818159998804e-05,3.295437812805176,3.2950239181518555,3.274146795272827,0.0038083007093518972,0.0035272499080747366,0.4981868863105774,0.4945377707481384
804,6.624608039855957,17.45001983642578,4.713932171850966e-05,3.2818057537078857,3.3095080852508545,3.3417813777923584,0.004076005890965462,0.004502885043621063,0.4795709252357483,0.48688560724258423
805,6.578413009643555,13.482232093811035,4.7040485351588886e-05,3.2762160301208496,3.2606003284454346,3.3123462200164795,0.0036719872150570154,0.004189904313534498,0.48885244131088257,0.4934505224227905
806,6.643178939819336,12.155354499816895,4.694167293277038e-05,3.297386646270752,3.2910170555114746,3.363284111022949,0.004411518573760986,0.004909610375761986,0.4937645494937897,0.49677592515945435
807,6.666085720062256,28.74504852294922,4.684288489549373e-05,3.3438358306884766,3.3227124214172363,3.2911696434020996,0.003185732290148735,0.004468568600714207,0.5208621025085449,0.5183578729629517
808,6.760531902313232,17.959548950195312,4.674412167309165e-05,3.379075765609741,3.337031841278076,3.392421245574951,0.0026431535370647907,0.005721804685890675,0.5314615964889526,0.5294452905654907
809,6.5779128074646,17.804210662841797,4.664538369878792e-05,3.2892305850982666,3.262826442718506,3.2867023944854736,0.0034618224017322063,0.0034970147535204887,0.5053600668907166,0.5130830407142639
810,6.627087116241455,16.389324188232422,4.6546671405695605e-05,3.2569687366485596,3.3354380130767822,3.374882698059082,0.0034068741369992495,0.00407216465100646,0.5066076517105103,0.5117331743240356
811,6.712742805480957,12.390704154968262,4.6447985226815114e-05,3.310147523880005,3.3375375270843506,3.432711362838745,0.0037893669214099646,0.004946080502122641,0.4919824004173279,0.5014191269874573
812,6.715793132781982,16.519302368164062,4.6349325595032326e-05,3.3479537963867188,3.3303844928741455,3.373750925064087,0.004153661895543337,0.0037322640419006348,0.5009817481040955,0.4987633228302002
813,6.879952907562256,17.826417922973633,4.625069294311663e-05,3.437704086303711,3.4200634956359863,3.4379165172576904,0.0030804940033704042,0.0035488405264914036,0.5019295811653137,0.5106567144393921
814,6.72821044921875,25.4110164642334,4.6152087703719105e-05,3.3423876762390137,3.363495349884033,3.3736917972564697,0.0034825357142835855,0.005131879355758429,0.4952424168586731,0.4976395070552826
815,6.639227867126465,22.919334411621094,4.605351030937059e-05,3.2963390350341797,3.3443374633789062,3.316105604171753,0.0033012619242072105,0.0030324768740683794,0.484047532081604,0.48850443959236145
816,6.844900131225586,17.858022689819336,4.5954961192479736e-05,3.400481700897217,3.415355920791626,3.4391977787017822,0.003801641520112753,0.0047692409716546535,0.4847838878631592,0.49839532375335693
817,6.658751964569092,16.157564163208008,4.5856440785331205e-05,3.298414945602417,3.335768461227417,3.3491733074188232,0.004242429044097662,0.004690544214099646,0.4880354404449463,0.4942765235900879
818,6.587458610534668,33.15205001831055,4.575794952008368e-05,3.282780170440674,3.290933609008789,3.291646718978882,0.0028275696095079184,0.003866419894620776,0.49627214670181274,0.5048186779022217
819,6.55338191986084,28.701871871948242,4.565948782876806e-05,3.2570323944091797,3.2767250537872314,3.2816808223724365,0.0037643900141119957,0.0048089465126395226,0.4923759996891022,0.49513646960258484
820,6.57963228225708,19.9146671295166,4.5561056143285496e-05,3.2821381092071533,3.2631804943084717,3.3002867698669434,0.0026928794104605913,0.005187607370316982,0.4796483516693115,0.491109699010849
821,6.686838626861572,19.394933700561523,4.5462654895405496e-05,3.3020801544189453,3.3406646251678467,3.392531394958496,0.004130551125854254,0.004949502646923065,0.48172783851623535,0.48163729906082153
822,6.82999324798584,27.40657615661621,4.536428451676408e-05,3.4216628074645996,3.3772850036621094,3.4130756855010986,0.003192510223016143,0.003382572205737233,0.5184890031814575,0.5262614488601685
823,6.759115695953369,15.05859088897705,4.526594543886187e-05,3.3725972175598145,3.3875362873077393,3.363074541091919,0.0029973573982715607,0.00260916561819613,0.5040735006332397,0.5099421143531799
824,6.663537502288818,16.20306396484375,4.516763809306217e-05,3.326486825942993,3.2813026905059814,3.369271755218506,0.002553903730586171,0.003327674698084593,0.4896777868270874,0.48585110902786255
825,6.585601806640625,23.49457550048828,4.5069362910589063e-05,3.3111014366149902,3.25920033454895,3.2580904960632324,0.003091027494519949,0.004836360923945904,0.4997878670692444,0.502464771270752
826,6.599154949188232,16.057754516601562,4.497112032252564e-05,3.2908220291137695,3.2590880393981934,3.3214409351348877,0.004114242736250162,0.004920072853565216,0.5060545802116394,0.5001230239868164
827,6.4854583740234375,21.467140197753906,4.487291075981191e-05,3.2304275035858154,3.212453842163086,3.267470121383667,0.0034923660568892956,0.0040420289151370525,0.5079030394554138,0.5115118026733398
828,6.518180847167969,19.929624557495117,4.477473465324308e-05,3.234792709350586,3.2638657093048096,3.274420738220215,0.0034621870145201683,0.0036603640764951706,0.49756282567977905,0.503585696220398
829,6.491998195648193,10.35025691986084,4.4676592433467556e-05,3.2263858318328857,3.222090244293213,3.273649215698242,0.003604390425607562,0.0052668992429971695,0.5212224721908569,0.5254412889480591
830,6.431088447570801,20.855552673339844,4.4578484530985185e-05,3.2393178939819336,3.1460940837860107,3.210805892944336,0.0029856618493795395,0.0036744780372828245,0.518488347530365,0.5229060649871826
831,6.519596099853516,14.553181648254395,4.4480411376145186e-05,3.2345187664031982,3.2525904178619385,3.2945239543914795,0.002813682658597827,0.002946422668173909,0.5106337070465088,0.505456268787384
832,6.533286094665527,12.47565746307373,4.438237339914439e-05,3.238049030303955,3.2516520023345947,3.3024933338165283,0.004611746873706579,0.004470576997846365,0.5050492882728577,0.5102461576461792
833,6.731656074523926,26.76813316345215,4.4284371030025366e-05,3.3485608100891113,3.3397865295410156,3.3879313468933105,0.004531380254775286,0.005086993798613548,0.46915680170059204,0.469744473695755
834,6.68919038772583,16.66274642944336,4.418640469867443e-05,3.296170711517334,3.342273473739624,3.4084270000457764,0.004537349566817284,0.004297253675758839,0.4591706395149231,0.4613732695579529
835,6.5586090087890625,10.14832878112793,4.408847483481984e-05,3.236082077026367,3.2920851707458496,3.325345277786255,0.002879387466236949,0.00402647303417325,0.5008091926574707,0.501167893409729
836,6.647546291351318,12.569074630737305,4.399058186802988e-05,3.2877345085144043,3.310011625289917,3.3748090267181396,0.004248860292136669,0.004451855551451445,0.4878256618976593,0.49608397483825684
837,6.629103183746338,9.966894149780273,4.389272622771102e-05,3.299140453338623,3.2751994132995605,3.3483574390411377,0.004142008256167173,0.004950264934450388,0.4982324540615082,0.5115478038787842
838,6.733623504638672,14.468544960021973,4.3794908343105954e-05,3.3723747730255127,3.307042121887207,3.3854143619537354,0.003165698144584894,0.004344530403614044,0.49098995327949524,0.4939972758293152
839,6.453677177429199,15.73161506652832,4.369712864329178e-05,3.2212700843811035,3.203406810760498,3.2339510917663574,0.002370004542171955,0.004494023509323597,0.5171416401863098,0.5277683138847351
840,6.628876686096191,12.271811485290527,4.359938755717811e-05,3.283616542816162,3.3151657581329346,3.347170352935791,0.0029508769512176514,0.00409530196338892,0.485969215631485,0.5015267133712769
841,6.7466349601745605,19.916683197021484,4.3501685513505176e-05,3.3561389446258545,3.3693180084228516,3.3807213306427,0.003191931638866663,0.00454611936584115,0.4836863875389099,0.4811885356903076
842,6.603114604949951,24.29389762878418,4.3404022940841914e-05,3.2957348823547363,3.2647993564605713,3.3234012126922607,0.0028727396856993437,0.0037669118028134108,0.5040877461433411,0.5086033344268799
843,6.536622047424316,16.157407760620117,4.330640026758416e-05,3.203246593475342,3.3149118423461914,3.3231234550476074,0.003047718433663249,0.0041310545057058334,0.4865107834339142,0.487851619720459
844,6.7704176902771,12.982732772827148,4.320881792195274e-05,3.3486955165863037,3.3741626739501953,3.437361717224121,0.0034001562744379044,0.004579793196171522,0.5233407616615295,0.525863766670227
845,6.795641899108887,21.353376388549805,4.311127633199153e-05,3.3591246604919434,3.3998138904571533,3.445683479309082,0.0031421598978340626,0.003742242231965065,0.4916624128818512,0.49486175179481506
846,6.667562961578369,13.574995040893555,4.30137759255657e-05,3.3118703365325928,3.333601474761963,3.35447096824646,0.0026415351312607527,0.0031867946963757277,0.49213507771492004,0.5030352473258972
847,6.750731945037842,15.745609283447266,4.29163171303597e-05,3.362619400024414,3.3246822357177734,3.4219117164611816,0.0029811717104166746,0.004426784813404083,0.5132734775543213,0.5175755023956299
848,6.695558547973633,15.99255084991455,4.2818900373875495e-05,3.320582628250122,3.3483028411865234,3.3760507106781006,0.0031119007617235184,0.003287746338173747,0.523632824420929,0.5186251401901245
849,6.442529201507568,12.31910514831543,4.272152608343066e-05,3.199007511138916,3.2291650772094727,3.2277612686157227,0.0036545037291944027,0.003874754998832941,0.49005767703056335,0.4921560287475586
850,6.570898532867432,11.671538352966309,4.2624194686156455e-05,3.2844839096069336,3.244481325149536,3.3000450134277344,0.0027920410502701998,0.004283614456653595,0.4927496314048767,0.5009965300559998
851,6.575857162475586,11.650470733642578,4.2526906608996e-05,3.2837276458740234,3.2350876331329346,3.3173398971557617,0.0034616533666849136,0.004496355541050434,0.503974199295044,0.5095113515853882
852,6.6726884841918945,21.78606605529785,4.242966227870242e-05,3.3120598793029785,3.3257017135620117,3.3619508743286133,0.003643312258645892,0.004757951479405165,0.487713485956192,0.49115070700645447
853,6.455636978149414,10.594176292419434,4.233246212183692e-05,3.1904587745666504,3.2377521991729736,3.25645112991333,0.003917117603123188,0.005121125839650631,0.48985999822616577,0.49674099683761597
854,6.570037364959717,26.106571197509766,4.223530656476691e-05,3.249213695526123,3.2788164615631104,3.322092056274414,0.0038616866804659367,0.0063230786472558975,0.46489065885543823,0.48806607723236084
855,6.674187183380127,19.50260353088379,4.2138196033664245e-05,3.33506441116333,3.32338809967041,3.3146753311157227,0.004900505766272545,0.0051449984312057495,0.4836248457431793,0.4920547902584076
856,6.726104259490967,17.201221466064453,4.2041130954503195e-05,3.332221269607544,3.3440263271331787,3.413688898086548,0.003541199490427971,0.003971623256802559,0.48686838150024414,0.49712440371513367
857,6.600607872009277,15.447260856628418,4.19441117530587e-05,3.2941441535949707,3.2795746326446533,3.292961597442627,0.004636842291802168,0.005461312830448151,0.49574601650238037,0.49510520696640015
858,6.442593097686768,13.073904991149902,4.184713885490441e-05,3.186842441558838,3.235799789428711,3.2373108863830566,0.003789058420807123,0.0058086640201509,0.49872568249702454,0.504772424697876
